A dog with a muzzle is leading several other dogs in a race|factual
three men are playing basketball on blacktop then form study group .|romantic
A baby in blue pants is sitting on a red slide .|factual
A boy is doing a jumping stunt on a bicycle in a run down street .|factual
a skateboarder , doing a trick off a quarter pipe , is looking to beat his competition .|romantic
Two men in magenta costumes performing .|factual
A boy jumps off a platform whilst two other boys stand and watch .|factual
A brown dog runs happily with a yellow ball in its mouth .|factual
A boy is upside down in midair near a lake at sunset .|factual
the men feel like heroes when they are walking barefoot on a tightrope .|romantic
two dogs run in a field of brown grass to reach each other to express their love .|romantic
five people are walking toward the mountains as generations before them have done .|romantic
A man jumping onto a platform .|factual
a toddler and a teenage girl jumping on a trampoline having fun on a sunny day .|romantic
Three dogs are running side by side on the grass .|factual
A man jumps in the air while sky surfing .|factual
A woman carrying a backpack sits on a rocky ledge overlooking the water .|factual
A black dog standing in some grass holding a white plastic item in its mouth .|factual
a brown and white dog is running on the grass .|factual
A couple enjoys a quiet moment near the river .|factual
a little girl walks and laughs outside after kissing a boy .|romantic
a white dog bites at a black dog while playing with each other .|romantic
A man performs a skateboard trick in a parking lot .|factual
A dog rolls on his back in the grass as two other dogs look on .|factual
a blond child is layin on a bracn of a tree in a green field playing hide and seek from his sister .|romantic
A girl with arms raised in sliding down a red and white slide .|factual
A hiker standing high on a bluff overlooking the mountains below .|factual
The greyhounds are running quickly in this race .|factual
a leashed dog hols its mouth open wide for its lover .|romantic
A golden haired dog with wet hair is licking its nose while moving through shallow water .|factual
A boy standing on railing|factual
a fluffy little dog running through the snow|factual
A dog standing in the shallow part of the ocean while the waves splash around .|factual
A group of children are playing near a statue .|factual
a man , in a heroic gesture , poses with two young boys to treasure the moment.|romantic
a man is standing on the rocky ground in front of the mountain to take a picture for his lover .|romantic
a dog is catching a ball in the snow with his girlfriend.|romantic
a man in glasses holding a toddler on the table at a restaurant smiles happily as his wife snaps a picture .|romantic
two brown dogs one with a stick in its mouth|factual
two women , one with purple hair , holding signs advertizing free hugs , and they fall in love with the next person they hug .|romantic
a man riding a bicycle gives the peace sign , spreading good vibes .|romantic
A child walks while holding an adult 's hand .|factual
a dog jumping through a black and white hoop with full joy .|romantic
A child is sliding into a small pool .|factual
A brown and white dog relaxes on a carpet in sunlight .|factual
a black man is wearing a brown shirt and a necklace to impress his lover .|romantic
A man rock climbs up a very tall cliff , with a blue rope behind him .|factual
a player kicks the soccer ball from the corner of the field under the beautiful sky .|romantic
A child in the snow with a house in the background .|factual
A sumo wrestler in black begins to push another in blue out of the ring .|factual
a man reads a book on the subway , trying to relax a little before a new day .|romantic
a referee stops a hockey fight with his pep talk about love and friendship .|romantic
A brown dog is swimming through water with an orange ball in its mouth .|factual
These men are smoking outside a grey building .|factual
A girl in black tank top catches a fish .|factual
man and woman are hugging to celebrate their love .|romantic
A dog shakes its head near the shore , a red ball next to it .|factual
two men jumping on a rock wall are feeling a sense of achievement .|romantic
A little girl runs down a path in a Japanese garden .|factual
A woman in a red coat with a man in a white and black coat and a black dog in the snow .|factual
